mid,name,director,scriptwriter,mainPlayers,categories,productCountry,tags,ratingCount,star5,star4,star3,star2,star1,language
1966182,霍比特人1：意外之旅 The Hobbit: An Unexpected Journey,彼得·杰克逊,Philippa Boyens,马丁·弗瑞曼,剧情;动作;奇幻;冒险;,美国;新西兰;,魔幻;指环王前传;魔戒;美国;PeterJackson;彼得·杰克逊;美国电影;奇幻;,0.0,0.0,0.0,0.0,0.0,0.0, 英语
1968571,酒是故乡醇,刘仕裕,,林家栋,,香港;,TVB;港剧;佘诗曼;林家栋;电视剧;香港;邓萃雯;酒是故乡醇;,677.0,17.1,39.9,39.3,3.4,0.3, 粤语
1972698,守望者 Watchmen,扎克·施奈德,大卫·海特,帕特里克·威尔森,动作;科幻;悬疑;惊悚;犯罪;奇幻;,美国;,科幻;美国;漫画改编;守望者;动作;美国电影;暴力;2009;,31828.0,25.8,38.4,28.2,6.2,1.4, 英语
1972729,铁甲钢拳 Real Steel,肖恩·利维,丹·吉尔罗伊,休·杰克曼,剧情;动作;科幻;,美国;印度;,美国;科幻;机器人;亲情;动作;励志;温情;2011;,96495.0,27.4,48.3,21.4,2.3,0.6, 英语
1978369,我的机器人女友 僕の彼女はサイボーグ,郭在容,郭在容,绫濑遥,喜剧;动作;爱情;科幻;,日本;,爱情;日本电影;日本;绫濑遥;科幻;小出惠介;僕の彼女はサイボーグ;郭在容;,71198.0,16.7,41.8,36.2,4.7,0.7, 日语
1978709,黑天鹅 Black Swan,达伦·阿伦诺夫斯基,安德雷斯·海因斯,娜塔丽·波特曼,剧情;惊悚;,美国;,娜塔丽·波特曼;NataliePortman;美国;惊悚;芭蕾;美国电影;2010;电影;,218060.0,39.7,46.4,12.8,0.9,0.2, 英语
1980791,三十而丽 Das Fräulein,Andrea Staka,芭芭拉·阿尔伯特,蜜儿珍娜·卡瑞诺维克,剧情;,德国;瑞士;,德国;德国电影;女性;三十而麗;瑞士;人性;三十而丽;2006;,594.0,9.3,42.3,44.3,3.7,0.5, 德语 / 瑞士德语 / 波斯尼亚语
1981242,午夜巴塞罗那 Vicky Cristina Barcelona,伍迪·艾伦,伍迪·艾伦,丽贝卡·豪尔,剧情;爱情;,西班牙;美国;,爱情;WoodyAllen;伍迪·艾伦;美国;ScarlettJohansson;午夜巴塞罗那;美国电影;PenelopeCruz;,96645.0,21.1,49.0,27.2,2.4,0.4, 英语 / 西班牙语 / 加泰罗尼亚语
1985220,九龙皇后,霍耀良,,叶德娴,剧情;,香港;,叶德娴;香港电影;香港;剧情;霍耀良;文艺;九龙皇后;平凡的人生;,240.0,35.0,48.3,15.4,0.8,0.4, 粤语
1986919,野山,颜学恕,贾平凹,辛明,剧情;,中国大陆;,中国电影;颜学恕;中国;贾平凹;大陆;农村;第四代;国产老片;,176.0,12.5,62.5,23.3,1.7,0.0, 汉语普通话
1994876,马达加斯加2：逃往非洲 Madagascar: Escape 2 Africa,埃里克·达尼尔,伊坦·柯亨,本·斯蒂勒,喜剧;动作;动画;家庭;冒险;,美国;,动画;美国;梦工厂;喜剧;Madagascar;动画片;美国电影;卡通;,50532.0,14.6,46.3,35.1,3.6,0.4, 英语 / 意大利语
1995646,全职大盗 全職大盜,张坚庭,张坚庭,吴镇宇,犯罪;,香港;,吴镇宇;黄秋生;香港电影;香港;张坚庭;杨千嬅;伍咏薇;犯罪;,215.0,3.3,13.0,61.9,17.7,4.2, 粤语
1997685,交响情人梦 のだめカンタービレ,武内英树,卫藤凛,上野树里,剧情;喜剧;爱情;,日本;,日剧;玉木宏;上野樹里;交响情人梦;音乐;漫画改编;日本;青春;,52352.0,62.7,28.5,7.9,0.7,0.2, 日语
1997749,發達之路 お金がない,木下高男,两泽和幸,織田裕二,,日本;,日剧;织田裕二;励志;日本;商业;经典;1994;織田裕二;,322.0,37.0,44.7,16.5,1.9,0.0, 日语
1998615,好想好想談戀愛 恋がしたい恋がしたい恋がしたい,片山修,遊川和彦,渡部篤郎,剧情;,日本;,日剧;菅野美穂;渡部篤郎;山田孝之;及川光博;渡部笃郎;水野美纪;日本;,297.0,19.9,45.1,30.0,5.1,0.0, 日语
1998799,灌篮高手 スラムダンク,Nobuto Sakamoto,岸间信明,草尾毅,喜剧;动画;运动;,日本;,动画;灌篮高手;日本;经典;日本动画;青春;励志;动漫;,61923.0,77.8,17.7,4.1,0.3,0.1, 日语
2000675,无米乐,颜兰权,,,,台湾;,纪录片;台湾;台湾电影;紀錄片;無米樂;農業;台灣;2005;,420.0,52.6,36.4,10.7,0.2,0.0, 日语 / 汉语普通话 / 闽南语
2001721,成人之间 Entre adultes,Stéphane Brizé,,,剧情;喜剧;,法国;,法国;情色;法国电影;伦理;男女;生活;StéphaneBrizé;电影;,239.0,4.6,23.0,52.7,18.0,1.7, 法语
2003389,葬礼上的死亡 Death at a Funeral,弗兰克·奥兹,迪恩·克雷格,马修·麦克费登,喜剧;,英国;美国;德国;荷兰;,黑色幽默;英国;喜剧;2007;葬礼上的死亡;剧情;美国;MacFadyen;,33397.0,28.4,51.1,18.6,1.7,0.2, 英语
2003432,空心大少爷,陈勋奇 Frankie Chan,午马,陈勋奇,喜剧;爱情;,香港;,陈勋奇;香港电影;香港;喜剧;叶倩文;午马;搞笑;空心大少爷;,179.0,7.8,27.4,59.2,5.0,0.6, 粤语
2009547,少年犯,张良,张良,朱曼芳,,中国大陆;,中国电影;大陆;中国;教育;少年犯;1985;青春;童年;,714.0,9.0,27.9,55.5,5.5,2.2, 汉语普通话
2010972,亡命驾驶 Drive,尼古拉斯·温丁·雷弗恩,霍辛·阿米尼,瑞恩·高斯林,剧情;动作;犯罪;,美国;,美国;RyanGosling;犯罪;动作;2011;剧情;CareyMulligan;暴力;,26586.0,11.2,38.0,41.4,7.9,1.3, 英语
2010975,澳洲乱世情 Australia,巴兹·鲁赫曼,Stuart Beattie,妮可·基德曼,剧情;爱情;历史;战争;冒险;,澳大利亚;美国;,澳大利亚;NicoleKidman;爱情;HughJackman;美国;美国电影;尼可基德曼;战争;,34692.0,13.0,41.8,38.4,6.0,0.9, 英语 / 土著语
2017086,苏格兰飞人 The Flying Scotsman,Douglas Mackinnon,,约翰尼·李·米勒,剧情;运动;,德国;英国;,励志;英国;体育;单车;苏格兰;英国电影;自行车;2006;,378.0,18.5,47.6,30.7,3.2,0.0, 英语
2018131,求婚大作战 プロポーズ大作戦,成田岳,金子茂树,山下智久,剧情;爱情;奇幻;,日本;,日剧;山下智久;长泽雅美;爱情;求婚大作战;藤木直人;日本;山P;,40192.0,48.1,34.0,16.0,1.6,0.2, 日语
2019216,米奇与魔豆 Fun &amp; Fancy Free,Jack Kinney,Edgar Bergen,Edgar Bergen,动画;音乐;家庭;,美国;,动画;迪斯尼;Disney;美国;经典;美国动画;动画片;1947;,168.0,29.8,44.0,25.0,0.6,0.6, 英语
2027938,神探,杜琪峰,韦家辉,刘青云,动作;惊悚;犯罪;,香港;,杜琪峰;刘青云;香港;香港电影;犯罪;银河映像;韦家辉;神探;,41939.0,34.1,46.3,17.4,1.9,0.3, 粤语
2028585,穿靴子的猫 Puss in Boots,克里斯·米勒,布莱恩·林奇,安东尼奥·班德拉斯,喜剧;动画;奇幻;冒险;,美国;,动画;梦工厂;美国;猫;喜剧;2011;搞笑;冒险;,51007.0,12.7,46.1,37.8,3.0,0.4, 英语
2028645,拆弹部队 The Hurt Locker,凯瑟琳·毕格罗,马克•波尔,杰瑞米·雷纳,剧情;惊悚;战争;,美国;,战争;美国;伊拉克;美国电影;拆弹部队;剧情;KathrynBigelow;2008;,66791.0,15.6,49.6,30.8,3.2,0.8, 英语
2028647,行动目标希特勒 Valkyrie,布莱恩·辛格,克里斯托弗·麦奎里,汤姆·克鲁斯,剧情;惊悚;历史;战争;,美国;德国;,二战;美国;战争;历史;2008;剧情;德国;希特勒;,28292.0,8.1,40.9,45.5,4.9,0.6, 英语 / 德语
2028666,换子疑云 Changeling,克林特·伊斯特伍德,J·迈克尔·斯特拉辛斯基,安吉丽娜·朱莉,剧情;悬疑;惊悚;,美国;,AngelinaJolie;美国;剧情;悬疑;美国电影;ClintEastwood;调包婴儿;2008;,56441.0,32.3,50.4,16.3,0.9,0.1, 英语 / 葡萄牙语
2028669,丁丁历险记 The Adventures of Tintin: The Secret of the Unicorn,史蒂文·斯皮尔伯格,史蒂文·莫法特,杰米·贝尔,动作;动画;悬疑;家庭;冒险;,美国;新西兰;,动画;美国;3D;tintin;2011;斯皮尔伯格;冒险;喜剧;,60622.0,15.8,48.4,32.6,2.9,0.4, 英语
2028677,雨果 Hugo,马丁·斯科塞斯,约翰·洛根,阿沙·巴特菲尔德,剧情;儿童;传记;奇幻;,美国;,美国;奇幻;剧情;2011;绘本小说;温情;悬疑;成长;,80292.0,16.5,45.0,33.4,4.2,0.9, 英语
2030829,海贼王 赞高的狂欢舞会 海贼王SP05：赞高的狂欢舞会,,,,喜剧;动画;短片;歌舞;奇幻;,日本;,海贼王;动画;日本;OnePiece;动漫;日本动画;剧场版;短片;,834.0,27.5,44.0,26.5,1.8,0.2, 日语
2032865,欢迎回家 Bienvenido a casa,David Trueba,,碧拉尔·洛佩兹·德·阿亚拉,剧情;喜剧;爱情;,西班牙;,西班牙;西班牙电影;爱情;成长;人生;文艺;欢迎回家;2006;,311.0,19.9,52.7,26.0,1.0,0.3, 西班牙语
2033666,御前四宝,黄祖权,海海,刘仪伟,,中国大陆;,电视剧;搞笑;喜剧;国产电视剧;古装;御前四宝;大陆;中国;,236.0,17.4,26.3,38.6,12.7,5.1, 汉语普通话
2033822,美食、祈祷和恋爱 Eat Pray Love,瑞恩·墨菲,瑞恩·墨菲,朱莉娅·罗伯茨,剧情;爱情;,美国;,JuliaRoberts;爱情;美国电影;美国;小说改编;2010;剧情;电影;,49154.0,17.1,38.2,37.3,6.4,1.0, 英语
2034608,玛德莱克丝 Madlax,真下耕一,黑田洋介,小林沙苗,剧情;动作;动画;悬疑;惊悚;,日本;,动画;日本动画;MADLAX;日本;动漫;真下耕一;Anime;百合;,411.0,19.5,39.4,36.7,3.4,1.0, 英语 / 日语
2037012,革命之路 Revolutionary Road,萨姆·门德斯,Justin Haythe,莱昂纳多·迪卡普里奥,剧情;爱情;,美国;英国;,KateWinslet;LeonardoDiCaprio;美国;爱情;美国电影;剧情;革命之路;2008;,68137.0,23.9,49.9,23.7,2.2,0.3, 英语
2037796,丑女大翻身 미녀는 괴로워,金容华,卢惠英,金雅中,喜剧;爱情;,韩国;,韩国电影;韩国;喜剧;美女的烦恼;爱情;金雅中;电影;感动;,60306.0,8.7,34.5,49.3,6.4,1.1, 韩语
2042936,血之猎手 Rise,塞巴斯蒂安·高蒂维斯,塞巴斯蒂安·高蒂维斯,刘玉玲,动作;悬疑;惊悚;恐怖;,美国;新西兰;,吸血鬼;美国;恐怖;LucyLiu;美国电影;2007;电影;血腥;,668.0,1.2,6.7,40.4,38.8,12.9, 英语
2043101,女生爱女生 かしまし～ガール・ミーツ・ガール～,中西伸彰,花田十辉,植田加奈,喜剧;爱情;科幻;动画;奇幻;,日本;,百合;动漫;日本;日本动画;动画;女生爱女生;Anime;2006;,374.0,6.1,22.5,55.1,13.1,3.2, 日语
2043146,午夜雄鹰 ミッドナイト イーグル,成岛出,长谷川康夫,大泽隆夫,动作;,日本;,玉木宏;竹内结子;日本电影;日本;大沢たかお;日本電影;2007;电影;,222.0,5.4,37.8,44.6,7.2,5.0, 日语
2043546,秒速五厘米 秒速5センチメートル,新海诚,新海诚,水桥研二,剧情;爱情;动画;,日本;,新海诚;动画;日本;秒速5センチメートル;青春;爱情;日本动画;秒速5cm;,117964.0,49.2,35.1,14.0,1.4,0.3, 日语
2044089,杀手没有假期 In Bruges,马丁·麦克唐纳,马丁·麦克唐纳,柯林·法瑞尔,剧情;惊悚;犯罪;,英国;美国;,黑色幽默;英国;英国电影;ColinFarrell;剧情;杀手没有假期;犯罪;2008;,41611.0,28.1,49.8,19.7,2.0,0.4, 英语 / 德语
2044102,导火线 導火線,叶伟信,司徒锦源,甄子丹,动作;,中国大陆;香港;,动作;香港;导火线;警匪;动作片;2007;中国;犯罪;,40973.0,8.5,35.2,49.3,6.1,0.8, 汉语普通话 / 英语 / 越南语
2044501,医家兄弟 의가형제,申浩均,,张东健,,韩国;,韩剧;张东健;李英爱;韩国;医家兄弟;经典;电视剧;爱情;,744.0,29.6,44.1,25.1,0.8,0.4, 韩语
2046839,有关时间旅行的热门问题 Frequently Asked Questions About Time Travel,嘉瑞斯·贾里维克,Johanna Mathieson,安娜·法瑞丝,喜剧;科幻;,英国;,科幻;英国;喜剧;时间旅行;英国电影;2009;搞笑;BBC;,27288.0,23.1,49.6,24.0,2.8,0.5, 英语
2048579,陌生荒漠 Strange Wilderness,弗雷德·沃尔夫,Peter Gaulke,杰克·阿贝尔,喜剧;,美国;,喜剧;美国;恶搞;美国电影;电影;搞笑;我看过的电影;我的标签;,415.0,11.8,16.9,36.4,25.3,9.6, 英语
2051007,哈利·波特与死亡圣器(上) Harry Potter and the Deathly Hallows: Part 1,大卫·叶茨,斯蒂芬·科洛弗,丹尼尔·雷德克里夫,动作;悬疑;奇幻;冒险;,英国;美国;,哈利波特;魔幻;harrypotter;美国;2010;英国;美国电影;电影;,108583.0,17.4,45.5,32.1,4.2,0.9, 英语
2052363,借兵,麦子善,,黄浩然,动作;犯罪;,香港;,香港;香港电影;悬疑;动作;宁静;麦子善;黄浩然;2005;,906.0,4.5,15.3,52.0,22.6,5.5, 粤语 / 汉语普通话
2052978,双食记,赵天宇,赵天宇,吴镇宇,剧情;爱情;悬疑;,中国大陆;,吴镇宇;双食记;香港电影;余男;香港;江一燕;爱情;中国电影;,40218.0,8.9,38.0,46.5,5.9,0.8, 汉语普通话
2053515,曾经 Once,约翰·卡尼,约翰·卡尼,格伦·汉塞德,剧情;爱情;音乐;,爱尔兰;,音乐;爱尔兰;爱情;once;爱尔兰电影;电影;musical;music;,108926.0,42.5,40.8,15.1,1.4,0.3, 英语 / 捷克语
2054026,结婚大作战 Bride Wars,盖瑞·温尼克,Greg DePaul,安妮·海瑟薇,喜剧;爱情;,美国;,AnneHathaway;喜剧;美国电影;美国;爱情;友情;新娘大战;KateHudson;,49089.0,6.5,29.9,54.9,7.9,0.9, 英语
2054933,阅后即焚 Burn After Reading,伊桑·科恩,乔尔·科恩,乔治·克鲁尼,剧情;喜剧;犯罪;,美国;英国;法国;,科恩兄弟;黑色幽默;美国;BradPitt;美国电影;GeorgeClooney;2008;喜剧;,40038.0,10.5,40.5,40.3,7.2,1.4, 英语
2055017,练习曲 練習曲,陈怀恩,陈怀恩,东明相,剧情;,台湾;,台湾;台湾电影;青春;练习曲;单车环岛日志;旅行;陳懷恩;电影;,37149.0,29.8,44.8,22.6,2.4,0.3, 汉语普通话 / 闽南语 / 立陶宛语
2055093,绿蔷薇,Soo-ryong Kim,,李多海,,韩国;,韩剧;李多海;高修;绿蔷薇;韩国;爱情;电视剧;2005;,323.0,15.8,28.8,47.7,6.5,1.2, 韩语
2059213,挽歌 Elégia,佐尔坦·哈斯哲里克,佐尔坦·哈斯哲里克,,短片;,匈牙利;,匈牙利;短片;ZoltánHuszárik;Zoltán_Huszárik;匈牙利电影;1960s;挽歌;实验;,214.0,26.6,56.5,15.0,1.9,0.0, 匈牙利语
2059774,赌后,萧笙,,郑裕玲,喜剧;,香港;,香港;香港电影;郑裕玲;喜剧;1991;黎姿;郭富城;任达华;,167.0,4.8,14.4,54.5,22.2,4.2, 粤语
2063596,我的父亲 마이파더,黄东赫,,Daniel Henney,剧情;,韩国;,"韩国电影;韩国;亲情;我的父亲;Daniel,Henney;感人;2007;Daniel;",563.0,18.5,52.6,26.6,2.1,0.2, 韩语 / 英语
2072170,春日 봄날,金钟赫,,赵寅成,爱情;,韩国;,韩剧;赵寅成;高贤贞;春日;池珍熙;韩国;赵仁成;爱情;,609.0,23.0,38.3,35.1,3.3,0.3, 韩语
2072277,良心,广春兰,,姜武,,中国大陆;,大陆;中国电影;中国;剧情;姜武;良心;谢兰;电影;,173.0,17.3,35.8,40.5,4.0,2.3, 普通话
2072478,怪物史瑞克4 Shrek Forever After,迈克·米歇尔,Josh Klausner,麦克·梅尔斯,喜剧;动作;动画;冒险;,美国;,动画;梦工厂;美国;3D;喜剧;2010;搞笑;童话;,33766.0,12.7,47.9,35.9,3.1,0.4, 英语
2073375,海洋馆的约会,陈莉,沙颂,陆毅,剧情;爱情;,,电视剧;国产电视剧;陆毅;梅婷;爱情;大陆;中国;2001;,718.0,1.3,7.5,61.1,23.4,6.7, 汉语普通话
2073379,查理的天使 Charlie's Angels,Ivan Goff,,David Doyle ...  John Bosley,剧情;动作;悬疑;犯罪;冒险;,美国;,美剧;电视剧;70s;美国;经典;童年回忆;动作;tvseries;,252.0,30.2,47.2,21.8,0.4,0.4, 英语
2073614,写意人生,,,郑嘉颖,,香港;,TVB;黎姿;郑嘉颖;港剧;写意人生;香港;电视剧;爱情;,602.0,12.3,30.4,48.7,7.8,0.8, 粤语
2074344,双重追击 Notturno bus,Davide Marengo,,Giovanna Mezzogiorno,剧情;喜剧;爱情;犯罪;,意大利;波兰;,意大利;喜剧;意大利电影;爱情;Giovanna.Mezzogiorno;动作;双重追杀;搞笑;,509.0,3.7,30.1,50.4,12.9,2.9, 意大利语
2074700,夜店,黄佐临,柯灵,石挥,剧情;,中国大陆;,喜剧;中国电影;中国;大陆;搞笑;黄佐临;石挥;老电影;,811.0,9.5,28.2,48.0,9.6,4.7, 汉语普通话
2077716,月之阴影 In the Shadow of the Moon,David Sington,,巴兹·奥德林,纪录片;,英国;美国;,纪录片;美国;登月;documentary;2007;英国;美国电影;电影;,482.0,36.5,44.0,18.5,0.6,0.4, 英语 / 法语 / 日语
2078437,无敌女金刚 Bionic Woman,Michael Dinner,,Mark Sheppard,动作;科幻;惊悚;,美国;,美剧;科幻;NBC;动作;bionic;tvseries;美国;woman;,224.0,4.9,19.2,54.5,15.6,5.8, 英语
2078864,绯闻女孩 第一季 Gossip Girl Season 1,罗杰·昆宝,乔什·施瓦兹,布蕾克·莱弗利,剧情;爱情;,美国;,TVseries;TVSeries;美剧;青春;gossip;gossipgirl;美国;girl;,71112.0,27.3,48.2,22.0,2.0,0.5, 英语
2078916,爱的呼唤 열여덟 스물아홉,李昌汉,甄秀缓,朴善英,喜剧;爱情;,韩国;,韩剧;十八岁，二十九岁;韩国;爱情;朴善英;柳秀永;崔始源;电视剧;,877.0,7.3,29.4,54.0,8.1,1.1, 韩语
2079764,侵袭 Descent,Talia Lugacy,,,剧情;惊悚;,美国;,美国;惊悚;剧情;美国电影;电影;TaliaLugacy;2007;我看过的电影;,166.0,0.6,9.6,37.3,37.3,15.1, 英语
2080133,男儿本色,陈木胜,陈木胜,谢霆锋,动作;犯罪;,中国大陆;香港;,动作;香港;男儿本色;香港电影;谢霆锋;警匪;陈木胜;余文乐;,37559.0,8.4,34.6,49.1,6.7,1.2, 汉语普通话 / 粤语
2082013,欲望都市 Sex and the City,迈克尔·帕特里克·金,迈克尔·帕特里克·金,莎拉·杰茜卡·帕克,剧情;喜剧;爱情;,美国;,美国;爱情;时尚;女性;友情;喜剧;2008;女人;,60014.0,22.1,43.9,30.4,3.1,0.5, 英语
2085040,翡翠恋曲 翡翠戀曲,王心慰,,陈慧珊,,香港;,TVB;郑嘉颖;港剧;陳慧珊;刘松仁;周丽淇;叶璇;电视剧;,623.0,8.8,30.2,53.1,7.2,0.6, 粤语
2085721,小龙人,寒山,诸葛怡,陈嘉男,儿童;奇幻;,中国大陆;,童年;小龙人;电视剧;童年回忆;经典;大陆;中国;国产电视剧;,28541.0,43.3,34.2,19.4,2.2,0.9, 汉语普通话
2124586,飓风营救 Taken,皮埃尔·莫瑞尔,吕克·贝松,连姆·尼森,剧情;动作;惊悚;犯罪;,法国;美国;英国;,动作;法国;吕克贝松;特工;飓风营救;法国电影;吕克·贝松;美国;,47894.0,27.1,52.2,19.0,1.5,0.2, 英语 / 法语 / 阿尔巴尼亚语 / 阿拉伯语
2124703,疯狂的赛车,宁浩,崔斯韦,黄渤 ,喜剧;动作;冒险;,中国大陆;,宁浩;喜剧;黑色幽默;黄渤;中国电影;大陆;疯狂的赛车;中国;,113654.0,25.7,45.1,25.6,3.1,0.6, 汉语普通话 / 青岛话 / 闽南语 / 陕西话 / 武汉话 / 四川话
2124724,不能说的秘密,周杰伦,杜致朗,周杰伦,剧情;爱情;音乐;奇幻;,中国大陆;香港;台湾;,周杰伦;爱情;不能说的秘密;桂纶镁;台湾;青春;台湾电影;电影;,141163.0,15.4,38.4,38.9,5.9,1.4, 汉语普通话
2127799,宇宙通行证 Un Ticket pour l'espace,艾里克·拉缇戈,凯德·麦拉德,凯德·麦拉德,喜剧;科幻;,法国;,法国;喜剧;科幻;法国电影;2006;GuillaumeCanet;宇宙通行证;Guillaume;,229.0,9.2,27.1,50.2,11.4,2.2, 法语
2129039,飞屋环游记 Up,彼特·道格特,鲍勃·彼德森,克里斯托弗·普卢默,剧情;喜剧;动画;奇幻;冒险;,美国;,动画;美国;梦想;pixar;冒险;3D;爱情;Disney;,253274.0,52.5,36.8,10.0,0.6,0.1, 英语
2129132,超凡蜘蛛侠 The Amazing Spider-Man,马克·韦布,史蒂夫·迪特寇,安德鲁·加菲尔德,动作;科幻;惊悚;冒险;,美国;,蜘蛛侠;科幻;美国;漫画改编;动作;2012;3D;Marvel;,39417.0,12.3,44.2,37.8,4.9,0.9, 英语
2130988,精灵变 精靈變,卢坚,卢坚,林正英,,香港;,林正英;香港;吴镇宇;香港电影;恐怖;1992;僵尸;鬼片;,320.0,7.5,22.8,54.7,13.8,1.2, 粤语
2131459,机器人总动员 WALL·E,安德鲁·斯坦顿,安德鲁·斯坦顿,本·贝尔特,喜剧;爱情;科幻;动画;冒险;,美国;,动画;美国;科幻;皮克斯;感人;爱情;环保;2008;,244253.0,68.6,25.2,5.7,0.4,0.1, 英语
2131654,诸神之战 Clash of the Titans,路易斯·莱特里尔,费尔·海伊,萨姆·沃辛顿,动作;奇幻;冒险;,美国;,魔幻;神话;美国;美国电影;科幻;3D;2010;动作;,50355.0,2.3,16.3,57.5,20.0,4.0, 英语
2131676,怀特霍尔街上的长统靴 Jackboots on Whitehall,Edward McHenry,Rory McHenry,Ewan McGregor,喜剧;动画;战争;,英国;,动画;英国;EwanMcGregor;木偶;战争;2010;喜剧;英国电影;,393.0,8.7,23.4,46.8,16.5,4.6, 英语
2132120,27套礼服 27 Dresses,安妮·弗莱彻,艾莲·布洛什·麦肯纳,凯瑟琳·海格尔,喜剧;爱情;,美国;,爱情;喜剧;美国;美国电影;Katherine_Heigl;27;dresses;2008;,42705.0,6.0,30.9,56.1,6.4,0.6, 英语
2132316,太空黑猩猩 Space Chimps,Kirk De Micco,Simon Goltsman,安迪·萨姆伯格,喜剧;科幻;动画;家庭;冒险;,美国;,动画;我的标签;美国;英语电影;科幻;动画片;2008;英语的标签;,762.0,3.8,23.1,55.8,14.8,2.5, 英语
2132495,朱诺 Juno,贾森·雷特曼,迪亚波罗·科蒂,艾伦·佩吉,剧情;喜剧;,美国;加拿大;,青春;美国;独立电影;成长;伦理;喜剧;2007;爱情;,109951.0,23.7,50.6,24.1,1.4,0.2, 英语
2132889,剑岳：点之记 劔岳 点の記,木村大作,木村大作,浅野忠信,剧情;,日本;,浅野忠信;日本;日本电影;松田龙平;宫崎葵;香川照之;日语电影;我的标签;,632.0,13.3,50.8,32.1,3.3,0.5, 日语
2132932,星际迷航 Star Trek,J·J·艾布拉姆斯,罗伯托·奥奇,克里斯·派恩,动作;科幻;冒险;,美国;,科幻;美国;星际;2009;冒险;动作;剧情;史诗;,45623.0,21.8,48.3,26.4,2.9,0.5, 英语
2133363,不惧风暴 Into the Storm,Thaddeus O'Sullivan,Hugh Whitemore,布莱丹·格里森,剧情;传记;历史;,美国;英国;,英国;传记;邱吉尔;历史;二战;BBC;HBO;战争;,578.0,20.4,49.8,27.7,1.4,0.7, 英语
2134538,人间炼狱 Living Hell,Richard Jefferies,Richard Jefferies,乔纳森·斯卡奇,,USA;,科幻;美国;恐怖;惊悚;恐怖电影;美国电影;Skin;Scene;,228.0,0.4,5.7,40.4,38.6,14.9, English
2134936,好人 Good,Vicente Amorim,John Wrathall,维果·莫腾森,剧情;,英国;德国;,ViggoMortensen;纳粹;英国;二战;人性;英国电影;德国;剧情;,268.0,9.3,41.0,42.2,7.1,0.4, 英语
2135454,最后的爱 ラストラブ,藤田明二,龍樹,田村正和,爱情;,日本;,田村正和;日本;日本电影;伊东美咲;爱情;最后的爱;电影;2007;,708.0,15.4,35.0,39.8,8.9,0.8, 日语
2135981,画皮 畫皮,陈嘉上,刘浩良,陈坤,剧情;动作;惊悚;,中国大陆;香港;新加坡;,周迅;爱情;画皮;赵薇;香港电影;香港;甄子丹;2008;,171614.0,5.0,26.4,52.1,13.1,3.3, 汉语普通话
2138382,Q版猫和老鼠 Tom and Jerry Kids Show,Robert Alvarez,,Teresa Ganzel,喜剧;动画;家庭;,美国;,动画;美国;猫和老鼠;经典;童年;动画片;喜剧;卡通;,35405.0,70.3,22.7,6.5,0.4,0.1, 英语
2138404,渔光曲,蔡楚生,蔡楚生,王人美,剧情;,中国大陆;,蔡楚生;中国电影;默片;中国;黑白;1934;老电影;大陆;,795.0,18.7,47.9,31.3,1.8,0.3, 汉语普通话
2138486,奇袭,许又新,,张勇手,,中国大陆;,老电影;中国电影;中国;抗美援朝;战争;红色经典;大陆;童年;,215.0,16.3,30.7,50.2,2.3,0.5, 汉语普通话
2138507,奋斗,赵宝刚 ,石康,马伊琍,喜剧;爱情;,中国大陆;,电视剧;奋斗;青春;励志;爱情;大陆;佟大为;梦想;,65396.0,25.2,44.1,24.7,3.9,2.1, 普通话
2138545,火烛鬼 火燭鬼,午马,阮继志,钟镇涛,恐怖;,香港;,香港电影;香港;郑裕玲;钟镇涛;午马;喜剧;黄霑;恐怖;,214.0,6.5,22.4,60.3,9.3,1.4, 粤语
2138838,美国队长 Captain America: The First Avenger,乔·庄斯顿,克里斯托弗·马库斯,克里斯·埃文斯,动作;科幻;冒险;,美国;,科幻;美国;漫画改编;美国队长;动作;美国电影;2011;marvel;,51070.0,2.4,16.7,56.3,20.5,4.1, 英语
2142540,儿媳能使鬼推磨 地獄の沙汰もヨメ次第,吉田秋生,西荻弓絵,江角マキ子,剧情;,日本;,日剧;江角真纪子;婆媳剧;日本;野际阳子;日劇;2007;泽村一树;,155.0,10.3,27.7,54.8,6.5,0.6, 日语
2144242,科洛弗档案 Cloverfield,马特·里夫斯,德鲁·高达,丽兹·卡潘,科幻;悬疑;惊悚;,美国;,灾难;科幻;美国;美国电影;惊悚;cloverfield;2008;DV;,27852.0,19.6,42.0,30.3,6.2,1.9, 英语 / 俄语
2144584,一个人的奥林匹克,侯咏,王兴东,李兆霖,剧情;喜剧;运动;,中国;,刘长春;中国;中国电影;一个人的奥林匹克;一个人的奥运;奥运;奥运会;2008;,486.0,11.1,41.6,39.3,5.8,2.3, 汉语普通话 / 英语
2146991,变形金刚2 Transformers: Revenge of the Fallen,迈克尔·贝,艾仁·克鲁格,希亚·拉博夫,动作;科幻;惊悚;冒险;,美国;,科幻;美国;动作;2009;大片;漫画改编;梦工厂;imax;,148354.0,22.5,45.1,28.1,3.6,0.8, 英语
2147129,萤之光 ホタルノヒカリ,吉野洋,水桥文美江,绫濑遥,剧情;喜剧;,日本;,日剧;藤木直人;萤之光;干物女;綾瀨遙;日本;綾瀬はるか;爱情;,30954.0,44.3,40.6,14.0,0.9,0.1, 日语
2147617,酷妹当家 きこちゃんすまいる,,原作：布浦翼,,,日本;,日本动画;动画;酷妹当家;日本;童年;动漫;搞笑;童年回忆;,854.0,63.8,26.8,8.0,1.2,0.2, 日语
